ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
13302,10/14/2019,10/15/2019,2104635,10982,55,2,5,5,59,9,16,SAT,0
13303,10/14/2019,10/15/2019,273215,11137,50,2,5,5,59,9,16,SAT,0
13304,10/14/2019,10/15/2019,2079845,10820,49,2,5,5,59,9,16,SAT,0
13305,10/14/2019,10/15/2019,1659675,12048,55,2,5,5,59,9,16,SAT,0
13306,10/14/2019,10/15/2019,2340827,11097,4,2,5,5,59,9,16,SAT,0
13307,10/14/2019,10/15/2019,284266,8662,20,2,5,5,59,9,16,N/A,0
13308,10/14/2019,10/15/2019,158907,10917,16,2,5,5,59,9,16,SAT,0
13309,10/14/2019,10/15/2019,355064,11072,7,2,5,5,59,9,16,SAT,0
13310,10/14/2019,10/15/2019,2066147,11932,73,2,5,5,59,9,16,SAT,0
13311,10/14/2019,10/15/2019,128747,10430,68,2,5,5,59,9,16,SAT,0
13312,10/14/2019,10/15/2019,2452875,7626,68,2,5,5,59,9,16,SAT,0
13313,10/14/2019,10/15/2019,1821599,11188,65,2,5,5,59,9,16,SAT,0
13314,10/14/2019,10/15/2019,433199,11139,57,2,5,5,12,9,16,SAT,0
13315,10/14/2019,10/15/2019,2121308,9715,50,2,5,5,59,9,16,SAT,0
13316,10/14/2019,10/15/2019,1919766,11552,17,2,5,5,59,9,16,SAT,0
13317,10/14/2019,10/15/2019,1475,416,78,2,5,5,12,9,16,SAT,0
13318,10/14/2019,10/15/2019,398937,10989,65,2,5,5,59,9,16,SAT,0
13319,10/15/2019,10/15/2019,1962952,11713,64,2,5,5,59,9,16,SAT,0
13320,10/15/2019,10/15/2019,2048409,10793,49,2,5,5,59,9,16,SAT,0
13321,10/15/2019,10/15/2019,2308404,564,21,2,5,5,59,9,16,SAT,0
13322,10/15/2019,10/15/2019,896779,10978,58,2,5,5,59,9,16,SAT,0
13323,10/15/2019,10/15/2019,2163796,11137,5,2,5,5,59,9,16,SAT,0
13324,10/15/2019,10/15/2019,1984571,11083,8,2,5,5,59,9,16,SAT,0
13325,10/15/2019,10/15/2019,484417,11590,35,2,5,5,59,9,16,N/A,0
13326,10/15/2019,10/15/2019,377651,11482,52,2,5,5,59,9,16,SAT,0
13327,10/15/2019,10/15/2019,359525,10982,13,2,5,5,59,9,16,SAT,0
13328,10/15/2019,10/15/2019,2257726,12241,28,2,5,5,59,9,16,SAT,0
13329,10/15/2019,10/16/2019,2292978,9377,16,2,5,5,59,9,16,N/A,0
13330,10/15/2019,10/16/2019,2054538,11713,9,2,5,5,59,9,16,SAT,0
13331,10/15/2019,10/16/2019,1689457,11172,72,2,5,5,59,9,16,SAT,0
13332,10/15/2019,10/16/2019,1887981,11137,10,2,5,5,59,9,16,SAT,0
13333,10/15/2019,10/16/2019,1739209,2613,11,2,5,5,59,9,16,SAT,0
13334,10/15/2019,10/16/2019,702605,11029,69,2,5,5,59,9,16,SAT,0
13335,10/15/2019,10/17/2019,138130,10324,16,2,5,5,59,9,16,SAT,0
13336,10/15/2019,10/17/2019,1798030,11277,60,2,5,5,59,9,16,SAT,0
13337,10/15/2019,10/17/2019,1746280,10152,78,2,5,5,59,9,16,SAT,0
13338,10/15/2019,10/17/2019,2165170,11653,21,2,5,5,59,9,16,SAT,0
13339,10/15/2019,10/17/2019,130904,10744,35,2,5,5,59,9,16,SAT,0
13340,10/15/2019,10/17/2019,12656,12044,5,2,5,5,59,9,16,SAT,0
13341,10/15/2019,10/17/2019,430094,8953,17,2,5,5,59,9,16,SAT,0
13342,10/15/2019,10/17/2019,345657,2614,40,2,5,5,59,9,16,SAT,0
13343,10/15/2019,10/17/2019,1750150,9311,19,2,5,5,59,9,16,SAT,0
13344,10/15/2019,10/17/2019,2308411,2208,25,2,5,5,59,9,16,SAT,0
13345,10/15/2019,10/17/2019,1824019,10072,53,2,5,5,59,9,16,SAT,0
13346,10/15/2019,10/17/2019,1812008,10984,39,2,5,5,59,9,16,SAT,0
13347,10/16/2019,10/17/2019,1749826,2500,18,2,5,5,64,9,42,N/A,0
13348,10/16/2019,10/21/2019,557715,10297,55,2,3,5,64,9,85,N/A,0
13351,10/16/2019,10/17/2019,2105465,11972,61,2,5,5,64,9,42,N/A,0
13352,10/15/2019,11/28/2019,1617060,2648,58,2,5,5,50,9,85,N/A,0
13357,10/15/2019,11/28/2019,1707364,11131,18,2,5,5,15,9,85,N/A,0
13359,10/15/2019,11/28/2019,1907204,12475,62,2,5,5,6,9,85,N/A,0
13360,10/17/2019,10/18/2019,1731051,12065,44,2,5,5,58,9,16,SAT,0
13361,10/17/2019,10/17/2019,840886,7640,42,2,5,5,12,9,16,SAT,0
13362,10/17/2019,10/17/2019,2325295,10967,50,2,5,5,59,9,16,SAT,0
13363,10/17/2019,10/17/2019,2344777,11904,31,2,5,5,59,9,16,SAT,0
13364,10/17/2019,10/17/2019,1848833,9816,30,2,5,5,59,9,16,SAT,0
13365,10/17/2019,10/17/2019,107764,11146,34,2,5,5,59,9,16,SAT,0
13366,10/17/2019,10/17/2019,490538,12563,11,2,5,5,59,9,16,SAT,0
13367,10/17/2019,10/17/2019,1890653,839,52,2,5,5,59,9,16,SAT,0
13368,10/17/2019,10/17/2019,1764652,9706,46,2,5,5,59,9,16,SAT,0
13369,10/17/2019,10/17/2019,2450016,11212,75,2,5,5,59,9,16,SAT,0
13370,10/17/2019,10/17/2019,2166827,8882,34,2,5,5,59,9,16,SAT,0
13371,10/17/2019,10/17/2019,1873947,224,34,2,5,5,59,9,16,SAT,0
13372,10/17/2019,10/17/2019,248647,10345,43,2,5,5,59,9,16,SAT,0
13373,10/17/2019,10/17/2019,19868,356,42,2,5,5,59,9,16,SAT,0
13374,10/17/2019,10/17/2019,2072827,938,43,2,5,5,59,9,16,SAT,0
13375,10/17/2019,10/17/2019,278729,12027,58,2,5,5,59,9,16,SAT,0
13376,10/17/2019,10/17/2019,840337,12198,73,2,5,5,59,9,16,SAT,0
13377,10/17/2019,10/17/2019,1786021,879,57,2,5,5,59,9,16,SAT,0
13378,10/17/2019,10/17/2019,129391,11479,11,2,5,5,59,9,16,SAT,0
13379,10/17/2019,10/17/2019,2441274,8949,54,2,5,5,59,9,16,SAT,0
13380,10/16/2019,10/22/2019,767022,994,18,2,5,5,19,9,85,N/A,0
13381,10/17/2019,10/18/2019,786620,2178,53,2,5,5,59,9,16,SAT,0
13382,10/17/2019,10/18/2019,1842289,1079,10,2,5,5,59,9,16,SAT,0
13383,10/17/2019,10/18/2019,476439,2230,43,2,5,5,59,9,16,SAT,0
13384,10/17/2019,10/18/2019,2109413,9796,37,2,5,5,59,9,16,SAT,0
13385,10/17/2019,10/18/2019,1787659,2340,60,2,5,5,59,9,16,SAT,0
13386,10/17/2019,10/18/2019,1889312,11005,49,2,5,5,59,9,16,SAT,0
13387,10/17/2019,10/18/2019,1699094,11072,2,2,5,5,59,9,16,SAT,0
13388,10/17/2019,10/18/2019,2066873,2482,26,2,5,5,59,9,16,SAT,0
13389,10/17/2019,10/18/2019,1820617,11114,48,2,5,5,59,9,16,SAT,0
13390,10/17/2019,10/18/2019,2399020,12476,6,2,5,5,59,9,16,SAT,0
13391,10/18/2019,10/18/2019,2080347,7626,70,2,5,5,59,9,16,SAT,0
13392,10/18/2019,10/18/2019,2415079,7640,23,2,5,5,59,9,16,SAT,0
13393,10/18/2019,10/18/2019,92594,11942,23,2,5,5,59,9,16,SAT,0
13394,10/18/2019,10/18/2019,418028,796,48,2,5,5,59,9,16,SAT,0
13395,10/18/2019,10/18/2019,1913035,12476,63,2,5,5,59,9,16,SAT,0
13396,10/18/2019,10/18/2019,893042,12048,18,2,5,5,59,9,16,SAT,0
13397,10/16/2019,11/18/2019,2481332,12572,57,2,3,5,12,9,42,N/A,0
13398,10/18/2019,10/18/2019,676077,10073,57,2,5,5,59,9,16,SAT,0
13399,10/18/2019,10/18/2019,1867197,10994,27,2,5,5,59,9,16,SAT,0
13400,10/18/2019,10/18/2019,2176506,10693,13,2,5,5,59,9,16,SAT,0
13401,10/18/2019,10/18/2019,404699,842,37,2,5,5,59,9,16,N/A,0
13402,10/18/2019,10/18/2019,874504,10623,12,2,5,5,59,9,16,SAT,0
13403,10/18/2019,10/18/2019,892548,8911,32,2,5,5,59,9,16,SAT,0
13404,10/18/2019,10/18/2019,1815535,11121,19,2,5,5,59,9,16,SAT,0
13405,10/17/2019,10/30/2019,444845,11175,46,2,3,5,12,9,42,N/A,0
13406,10/18/2019,10/21/2019,351720,11558,77,2,5,5,59,9,16,SAT,0
13407,10/18/2019,10/21/2019,313906,10569,58,2,5,5,59,9,16,SAT,0
13408,10/18/2019,10/21/2019,367286,10055,6,2,5,5,59,9,16,SAT,0
13409,10/18/2019,10/21/2019,2119216,9357,69,2,5,5,59,9,16,N/A,0
13410,10/18/2019,10/21/2019,823439,9893,7,2,5,5,59,9,16,SAT,0
13411,10/18/2019,10/21/2019,319083,9000,61,2,5,5,59,9,16,SAT,0
13412,10/18/2019,10/21/2019,423638,2208,12,2,5,5,59,9,16,SAT,0
13413,10/18/2019,10/21/2019,2176898,12605,27,2,5,5,59,9,16,SAT,0
13414,10/18/2019,10/21/2019,357938,12727,60,2,5,5,59,9,16,SAT,0
13415,10/18/2019,10/21/2019,1742325,10105,55,2,5,5,59,9,16,SAT,0
13416,10/18/2019,10/21/2019,652635,2262,55,2,5,5,59,9,16,SAT,0
13417,10/18/2019,10/21/2019,16225,242,71,2,5,5,59,9,16,N/A,0
13418,10/18/2019,10/21/2019,1876193,12198,47,2,5,5,12,9,16,N/A,0
13419,10/18/2019,10/21/2019,1807130,11870,64,2,5,5,12,9,16,SAT,0
13420,10/18/2019,10/21/2019,888468,11213,53,2,5,5,12,9,16,N/A,0
13421,10/18/2019,10/21/2019,4599,12174,25,2,5,5,59,9,16,SAT,0
13422,10/18/2019,10/21/2019,2188963,9260,50,2,5,5,59,9,16,SAT,0
13423,10/18/2019,10/21/2019,1867793,73,7,2,5,5,59,9,16,SAT,0
13424,10/18/2019,10/21/2019,604908,11074,76,2,5,5,59,9,16,SAT,0
13425,10/18/2019,10/21/2019,510436,11254,32,2,5,5,59,9,16,SAT,0
13426,10/18/2019,10/21/2019,2398919,9872,58,2,5,5,59,9,16,SAT,0
13427,10/18/2019,10/21/2019,652097,11796,76,2,5,5,59,9,16,SAT,0
13428,10/21/2019,10/22/2019,394366,1706,1,2,5,5,64,9,85,N/A,0
13429,10/21/2019,10/22/2019,820127,8946,38,2,5,5,59,9,16,SAT,0
13430,10/18/2019,11/19/2019,489819,8891,19,2,5,5,10,9,85,N/A,0
13431,10/21/2019,10/22/2019,897255,1085,41,2,5,5,59,9,16,SAT,0
13432,10/21/2019,10/22/2019,33963,11937,35,2,5,5,59,9,16,SAT,0
13433,10/21/2019,10/22/2019,704289,11039,8,2,5,5,59,9,16,SAT,0
13434,10/21/2019,10/22/2019,847920,11974,67,2,5,5,59,9,16,SAT,0
13435,10/21/2019,10/22/2019,342192,11074,54,2,5,5,59,9,16,SAT,0
13436,10/21/2019,10/22/2019,1730625,12102,20,2,5,5,59,9,16,SAT,0
13437,10/21/2019,10/22/2019,775079,9610,73,2,5,5,59,9,16,SAT,0
13438,10/21/2019,10/22/2019,2175485,2659,60,2,5,5,59,9,16,SAT,0
13439,10/21/2019,10/22/2019,559338,8066,73,2,5,5,59,9,16,SAT,0
13440,10/21/2019,10/22/2019,2107571,542,74,2,5,5,59,9,16,SAT,0
13441,10/21/2019,12/5/2019,1878017,7950,6,2,5,5,50,9,42,N/A,0
13442,10/21/2019,10/22/2019,792208,11163,7,2,5,5,59,9,16,SAT,0
13443,10/21/2019,10/22/2019,1859565,9998,76,2,5,5,59,9,16,SAT,0
13444,10/21/2019,12/5/2019,458795,2175,3,2,5,5,6,9,42,N/A,0
13445,10/21/2019,10/22/2019,185387,12476,32,2,5,5,59,9,16,SAT,0
13446,10/21/2019,10/22/2019,2179645,9211,36,2,5,5,59,9,16,SAT,0
13447,10/21/2019,10/22/2019,1635788,11094,75,2,5,5,59,9,16,SAT,0
13448,10/21/2019,10/22/2019,203386,11461,74,2,5,5,59,9,16,SAT,0
13449,10/21/2019,10/22/2019,2110058,9646,27,2,5,5,59,9,16,N/A,0
13450,10/21/2019,10/22/2019,1948213,10020,76,2,5,5,57,9,16,SAT,0
13451,10/21/2019,10/22/2019,1872851,11972,60,2,5,5,59,9,16,SAT,0
13452,10/21/2019,10/22/2019,563774,2380,68,2,5,5,59,9,16,SAT,0
13453,10/21/2019,10/22/2019,107764,10984,62,2,5,5,59,9,16,SAT,0
13454,10/21/2019,10/22/2019,240398,10507,17,2,5,5,59,9,16,SAT,0
13455,10/21/2019,10/22/2019,2532293,11798,42,2,5,5,59,9,16,SAT,0
13456,10/21/2019,10/22/2019,1774940,1552,12,2,5,5,59,9,16,SAT,0
13457,10/21/2019,10/22/2019,2378636,8919,23,2,5,5,12,9,16,SAT,0
13458,10/21/2019,10/22/2019,1675010,10676,64,2,5,5,59,9,16,SAT,0
13459,10/21/2019,10/22/2019,2103884,8601,45,2,5,5,59,9,16,SAT,0
13460,10/21/2019,10/22/2019,753698,9970,58,2,5,5,59,9,16,SAT,0
13461,10/21/2019,10/22/2019,1886855,11273,46,2,5,5,59,9,16,SAT,0
13462,10/21/2019,10/22/2019,1901027,12241,75,2,5,5,59,9,16,SAT,0
13463,10/21/2019,10/22/2019,1914542,10987,29,2,5,5,59,9,16,SAT,0
13464,10/21/2019,10/22/2019,2312097,10587,78,2,5,5,59,9,16,SAT,0
13465,10/21/2019,10/22/2019,700784,528,16,2,5,5,59,9,16,SAT,0
13466,10/21/2019,10/22/2019,271510,12358,24,2,5,5,59,9,16,SAT,0
13467,10/21/2019,10/22/2019,2388351,11806,74,2,5,5,59,9,16,SAT,0
13468,10/21/2019,10/22/2019,812595,2384,49,2,5,5,59,9,16,SAT,0
13469,10/21/2019,10/22/2019,2222103,842,38,2,5,5,59,9,16,SAT,0
13470,10/21/2019,10/22/2019,2032947,10324,15,2,5,5,59,9,16,SAT,0
13471,10/21/2019,10/22/2019,372105,9715,34,2,5,5,59,9,16,SAT,0
13472,10/21/2019,10/22/2019,874648,12176,5,2,5,5,59,9,16,SAT,0
13473,10/21/2019,10/22/2019,2495056,11626,58,2,5,5,59,9,16,SAT,0
13474,10/21/2019,10/22/2019,582583,11003,72,2,5,5,59,9,16,SAT,0
13475,10/21/2019,10/22/2019,1878987,8138,71,2,5,5,59,9,16,SAT,0
13476,10/21/2019,10/22/2019,2389369,10979,71,2,5,5,59,9,16,SAT,0
13477,10/21/2019,10/22/2019,722553,9633,61,2,5,5,59,9,16,SAT,0
13478,10/21/2019,10/22/2019,1813813,1352,39,2,5,5,59,9,16,SAT,0
13479,10/21/2019,10/22/2019,1907998,12116,34,2,5,5,59,9,16,SAT,0
13480,10/21/2019,10/22/2019,371722,10105,53,2,5,5,59,9,16,SAT,0
13481,10/22/2019,10/23/2019,2444185,1342,37,2,5,5,59,9,16,SAT,0
13482,10/22/2019,10/23/2019,370126,12034,37,2,5,5,59,9,16,SAT,0
13483,10/22/2019,10/23/2019,2432909,10217,38,2,5,5,59,9,16,SAT,0
13484,10/22/2019,10/23/2019,2107935,496,72,2,5,5,59,9,16,SAT,0
13485,10/22/2019,10/23/2019,345668,10668,71,2,5,5,59,9,16,SAT,0
13486,10/17/2019,10/23/2019,746293,10147,6,2,3,5,64,9,85,N/A,0
13487,10/22/2019,10/23/2019,816551,11134,31,2,5,5,59,9,16,SAT,0
13488,10/22/2019,10/23/2019,1916269,801,28,2,5,5,59,9,16,SAT,0
13489,10/22/2019,10/23/2019,117034,11626,28,2,5,5,59,9,16,SAT,0
13490,10/22/2019,10/23/2019,157939,9272,47,2,5,5,59,9,16,SAT,0
13491,10/22/2019,10/23/2019,864425,2507,21,2,5,5,59,9,16,SAT,0
13492,10/22/2019,10/23/2019,1767751,1292,38,2,5,5,59,9,16,SAT,0
13493,10/22/2019,10/23/2019,639862,12181,74,2,5,5,59,9,16,SAT,0
13494,10/22/2019,10/23/2019,1811715,12125,11,2,5,5,59,9,16,SAT,0
13495,10/22/2019,10/23/2019,343995,12346,4,2,5,5,59,9,16,SAT,0
13496,10/22/2019,10/23/2019,1872884,8359,25,2,5,5,59,9,16,SAT,0
13497,10/22/2019,10/23/2019,211217,9085,17,2,5,5,59,9,16,SAT,0
13498,10/22/2019,10/23/2019,2093052,1106,24,2,5,5,59,9,16,SAT,0
13499,10/22/2019,10/23/2019,21087,10964,65,2,5,5,59,9,16,SAT,0
13500,10/22/2019,10/23/2019,2019638,11028,29,2,5,5,59,9,16,SAT,0
13501,10/22/2019,10/23/2019,438614,10160,11,2,5,5,59,9,16,SAT,0
13502,10/22/2019,10/23/2019,1818215,9706,41,2,5,5,59,9,16,SAT,0
13503,10/22/2019,10/23/2019,1708226,8887,33,2,5,5,59,9,16,SAT,0
13504,10/23/2019,10/23/2019,5081,11113,77,2,5,5,59,9,16,SAT,0
13505,10/23/2019,10/23/2019,1834621,11153,24,2,5,5,59,9,16,SAT,0
13506,10/23/2019,10/23/2019,759516,1702,29,2,5,5,59,9,16,SAT,0
13507,10/23/2019,10/23/2019,815658,11263,20,2,5,5,59,9,16,SAT,0
13508,10/23/2019,10/23/2019,2359811,9260,61,2,5,5,59,9,16,SAT,0
13509,10/23/2019,10/23/2019,293714,11172,27,2,5,5,59,9,16,SAT,0
13510,10/23/2019,10/23/2019,147332,10693,12,2,5,5,59,9,16,SAT,0
13511,10/23/2019,10/23/2019,2417900,2519,26,2,5,5,59,9,16,SAT,0
13512,10/23/2019,10/23/2019,1822206,2129,36,2,5,5,59,9,16,SAT,0
13513,10/23/2019,10/25/2019,637798,1516,56,2,5,5,10,9,85,N/A,0
13514,10/23/2019,10/23/2019,478568,11916,72,2,5,5,59,9,16,SAT,0
13515,10/23/2019,10/23/2019,1804819,12125,52,2,5,5,59,9,16,N/A,0
13516,10/23/2019,12/9/2019,1853147,11113,68,2,3,5,10,9,42,N/A,0
13517,10/23/2019,10/24/2019,1914567,11971,45,2,5,5,58,9,16,SAT,0
13518,10/23/2019,10/24/2019,893413,2378,38,2,5,5,59,9,16,SAT,0
13519,10/23/2019,10/24/2019,1798361,2309,64,2,5,5,59,9,16,SAT,0
13520,10/23/2019,10/24/2019,2306563,836,9,2,5,5,59,9,16,SAT,0
13521,10/23/2019,10/24/2019,892715,9499,1,2,5,5,59,9,16,SAT,0
13522,10/23/2019,10/24/2019,2493294,197,71,2,5,5,59,9,16,SAT,0
13523,10/23/2019,10/24/2019,553407,974,54,2,5,5,59,9,16,SAT,0
13524,10/23/2019,10/24/2019,473390,1876,20,2,5,5,59,9,16,SAT,0
13525,10/23/2019,10/24/2019,1825401,2103,37,2,5,5,59,9,16,SAT,0
13526,10/23/2019,10/30/2019,1820141,1879,6,2,3,5,50,9,85,N/A,0
13527,10/24/2019,10/24/2019,743006,12769,54,2,5,5,59,9,16,SAT,0
13528,10/24/2019,10/24/2019,635406,11461,75,2,5,5,59,9,16,SAT,0
13529,10/24/2019,10/24/2019,1699454,974,42,2,5,5,59,9,16,SAT,0
13530,10/24/2019,10/24/2019,2068677,1097,49,2,5,5,59,9,16,SAT,0
13531,10/24/2019,10/24/2019,894851,11711,77,2,5,5,59,9,16,SAT,0
13532,10/24/2019,11/8/2019,370197,8855,41,2,5,5,40,9,42,N/A,0
13533,10/24/2019,10/24/2019,1870977,11162,64,2,5,5,59,9,16,SAT,0
13534,10/24/2019,11/11/2019,337585,9968,7,2,3,5,10,9,85,N/A,0
13535,10/24/2019,10/24/2019,2257272,11059,6,2,5,5,59,9,16,SAT,0
13536,10/24/2019,10/24/2019,1788944,10850,17,2,5,5,59,9,16,SAT,0
13537,10/24/2019,10/24/2019,1739796,10037,11,2,5,3,59,9,16,SAT,0
13538,10/24/2019,10/24/2019,2341632,11937,16,2,5,5,59,9,16,SAT,0
13539,10/24/2019,10/24/2019,2272814,2504,52,2,5,5,59,9,16,SAT,0
13540,10/24/2019,10/24/2019,1887607,8569,54,2,5,5,59,9,16,SAT,0
13541,10/24/2019,10/24/2019,2070091,12065,4,2,5,5,59,9,16,SAT,0
13542,10/24/2019,10/24/2019,167543,1879,54,2,5,5,59,9,16,SAT,0
13543,10/24/2019,10/24/2019,2084071,2208,62,2,5,5,59,9,16,SAT,0
13544,10/24/2019,10/24/2019,858956,11179,66,2,5,5,59,9,16,SAT,0
13545,10/24/2019,10/24/2019,2004362,10644,37,2,5,5,59,9,16,SAT,0
13546,10/24/2019,10/24/2019,436300,10430,6,2,5,5,59,9,16,SAT,0
13547,10/24/2019,10/24/2019,1864921,2671,75,2,5,5,59,9,16,SAT,0
13548,10/24/2019,10/24/2019,548604,564,57,2,5,5,59,9,16,SAT,0
13549,10/24/2019,10/24/2019,441550,8066,56,2,5,5,59,9,16,SAT,0
13550,10/24/2019,10/24/2019,353214,12051,57,2,5,5,59,9,16,SAT,0
13551,10/24/2019,10/24/2019,325090,11136,75,2,5,5,59,9,16,SAT,0
13552,10/24/2019,10/24/2019,284362,10744,76,2,5,5,59,9,16,SAT,0
13553,10/24/2019,10/24/2019,167586,11590,49,2,5,5,59,9,16,SAT,0
13554,10/24/2019,10/29/2019,1732503,1200,38,2,5,5,59,9,16,NSA,0
13555,10/24/2019,10/24/2019,1710918,2502,41,2,5,5,59,9,NULL,SAT,0
13556,10/24/2019,10/24/2019,2414540,1865,7,2,5,5,59,9,16,SAT,0
13557,10/24/2019,10/24/2019,54790,1717,5,2,5,5,59,9,16,SAT,0
13558,10/24/2019,10/24/2019,1787392,10563,5,2,5,5,59,9,16,SAT,0
13559,10/24/2019,10/24/2019,64819,8939,37,2,5,5,59,9,16,SAT,0
13560,10/24/2019,10/24/2019,2102213,10794,34,2,5,5,59,9,16,SAT,0
13561,10/24/2019,10/24/2019,895105,1465,45,2,5,5,59,9,16,SAT,0
13562,10/24/2019,10/25/2019,713848,2555,5,2,5,5,59,9,16,SAT,0
13563,10/24/2019,10/25/2019,1679034,7682,6,2,5,5,59,9,16,NSA,0
13564,10/24/2019,10/25/2019,288820,8585,10,2,5,5,59,9,16,SAT,0
13565,10/24/2019,10/25/2019,1914897,564,32,2,5,5,59,9,16,SAT,0
13566,10/24/2019,10/25/2019,428749,8055,9,2,5,5,59,9,16,SAT,0
13567,10/24/2019,10/25/2019,182127,11479,39,2,5,5,59,9,16,SAT,0
13568,10/24/2019,10/25/2019,323424,12358,24,2,5,5,59,9,16,SAT,0
13569,10/24/2019,10/25/2019,1807821,10534,52,2,5,5,59,9,16,SAT,0
13570,10/24/2019,10/25/2019,542085,11148,17,2,5,5,59,9,16,SAT,0
13571,10/24/2019,10/25/2019,862089,8120,65,2,5,5,59,9,16,SAT,0
13572,10/24/2019,10/25/2019,2057007,1896,53,2,5,5,59,9,16,SAT,0
13573,10/24/2019,10/25/2019,2056707,10218,60,2,5,5,59,9,16,SAT,0
13574,10/24/2019,10/25/2019,818105,8356,34,2,5,5,59,9,16,SAT,0
13575,10/24/2019,10/25/2019,2368397,11796,74,2,5,5,59,9,16,SAT,0
13576,10/24/2019,10/25/2019,1849967,10693,25,2,5,5,59,9,16,SAT,0
13577,10/24/2019,10/25/2019,465502,9662,12,2,5,5,59,9,16,SAT,0
13578,10/24/2019,10/25/2019,796499,8359,56,2,5,5,59,9,16,SAT,0
13579,10/24/2019,10/29/2019,844592,2384,1,2,5,4,10,9,85,N/A,0
13580,10/23/2019,10/31/2019,415709,1202,44,2,5,5,8,9,85,N/A,0
13581,10/25/2019,10/25/2019,2416746,9634,19,1,5,5,59,9,16,SAT,0
13582,10/25/2019,10/25/2019,535899,8605,9,2,5,5,59,9,16,SAT,0
13583,10/25/2019,10/25/2019,2056375,9826,77,2,5,5,59,9,16,SAT,0
13584,10/25/2019,10/25/2019,746152,10430,33,2,5,5,59,9,16,SAT,0
13585,10/25/2019,10/25/2019,2067911,1255,51,2,5,5,59,9,16,SAT,0
13586,10/25/2019,10/25/2019,2384857,10738,10,2,5,5,59,9,16,SAT,0
13587,10/25/2019,10/25/2019,635381,9445,31,2,5,5,59,9,16,SAT,0
13588,10/25/2019,10/25/2019,569098,11493,1,2,5,5,59,9,16,SAT,0
13589,10/25/2019,10/25/2019,2339409,8999,49,2,5,5,59,9,16,SAT,0
13590,10/25/2019,10/25/2019,452678,9628,28,2,5,5,59,9,16,SAT,0
13591,10/25/2019,10/25/2019,2054538,8385,43,2,5,5,59,9,16,SAT,0
13592,10/25/2019,10/25/2019,559324,9362,23,2,5,5,59,9,16,SAT,0
13593,10/25/2019,10/25/2019,2201220,12334,57,2,5,5,59,9,16,SAT,0
13594,10/25/2019,10/25/2019,1910507,9205,29,2,5,5,59,9,16,SAT,0
13595,10/25/2019,10/25/2019,479874,11113,58,2,5,5,59,9,16,SAT,0
13596,10/25/2019,10/25/2019,365072,10443,16,2,5,5,59,9,16,SAT,0
13597,10/25/2019,10/25/2019,2055698,11031,66,2,5,5,59,9,16,SAT,0
13598,10/25/2019,10/25/2019,1771314,2321,71,2,5,5,59,9,16,SAT,0
13599,10/25/2019,10/25/2019,1836549,1140,70,2,5,5,59,9,16,SAT,0
13600,10/25/2019,10/29/2019,2056462,11134,61,2,5,5,59,9,16,SAT,0
13601,10/29/2019,10/29/2019,1892783,2676,23,2,5,5,12,9,16,SAT,0
13602,10/29/2019,10/29/2019,1833006,1876,15,2,5,5,59,9,16,SAT,0
13603,10/29/2019,10/29/2019,145969,8999,27,2,5,5,59,9,16,SAT,0
13604,10/29/2019,10/29/2019,1896599,796,62,2,5,5,59,9,16,SAT,0
13605,10/29/2019,10/29/2019,1699234,11127,32,2,5,5,59,9,16,SAT,0
13606,10/29/2019,10/29/2019,2110468,2065,48,2,5,5,59,9,16,SAT,0
13607,10/29/2019,10/29/2019,40591,960,76,2,5,5,59,9,16,SAT,0
13608,10/29/2019,10/29/2019,651437,11121,34,2,5,5,59,9,16,SAT,0
13609,10/29/2019,10/29/2019,1822557,9370,12,2,5,5,59,9,16,SAT,0
13610,10/29/2019,10/29/2019,130720,11072,50,2,5,5,59,9,16,SAT,0
13611,10/29/2019,10/29/2019,2387320,12087,38,2,5,5,59,9,16,SAT,0
13612,10/29/2019,10/29/2019,2484272,8605,30,2,5,5,59,9,16,SAT,0
13613,10/29/2019,10/29/2019,826465,2601,4,2,5,5,59,9,16,SAT,0
13614,10/29/2019,10/29/2019,1754609,8201,71,2,5,5,59,9,16,SAT,0
13615,10/29/2019,10/29/2019,357938,9792,3,2,5,5,59,9,16,SAT,0
13616,10/29/2019,10/29/2019,1868459,2468,4,2,5,5,59,9,16,SAT,0
13617,10/29/2019,10/29/2019,1795165,1140,38,2,5,5,59,9,16,SAT,0
13618,10/25/2019,10/30/2019,1794721,11558,48,2,5,5,40,9,85,N/A,0
13619,10/29/2019,11/1/2019,2093076,1270,78,2,5,5,12,9,85,N/A,0
13620,10/29/2019,10/30/2019,1879895,922,4,2,5,5,7,9,85,N/A,0
13621,10/29/2019,11/7/2019,2019504,2801,7,2,5,5,58,9,16,SAT,0
13622,10/29/2019,10/31/2019,758700,1500,20,2,5,5,59,9,16,SAT,0
13623,10/29/2019,10/29/2019,655258,10998,7,2,5,5,59,9,16,SAT,0
13624,10/29/2019,10/29/2019,1863229,10764,5,2,5,5,59,9,16,SAT,0
13625,10/29/2019,10/30/2019,1887609,2316,33,2,5,5,59,9,16,SAT,0
13626,10/29/2019,10/30/2019,520065,922,28,2,5,5,59,9,16,SAT,0
13627,10/29/2019,10/30/2019,2117288,1275,53,2,5,5,59,9,16,SAT,0
