ID,ComplaintID,ComplaintStatusID,StatusDate
9365,13862,4,12/12/2019
9371,13862,9,12/12/2019
9360,13863,1,12/9/2019
9364,13863,4,12/12/2019
9396,13863,1,12/13/2019
9509,13863,3,12/24/2019
9593,13863,9,1/7/2020
9362,13864,1,12/9/2019
9366,13864,4,12/12/2019
9792,13864,9,1/17/2020
9375,13865,1,12/12/2019
9386,13865,4,12/13/2019
9391,13865,1,12/13/2019
9514,13865,3,12/24/2019
9681,13865,9,1/10/2020
9377,13866,1,12/10/2019
9387,13866,4,12/13/2019
9400,13866,1,12/13/2019
9678,13866,3,1/10/2020
10072,13866,9,2/4/2020
9378,13867,1,12/10/2019
9385,13867,4,12/13/2019
9405,13867,1,12/16/2019
9515,13867,3,12/24/2019
9831,13867,9,1/21/2020
9379,13868,1,12/12/2019
9381,13868,3,12/13/2019
9929,13868,9,1/28/2020
9380,13869,1,12/13/2019
9382,13869,3,12/13/2019
9930,13869,9,1/28/2020
9389,13870,1,12/12/2019
9601,13870,4,1/7/2020
9657,13870,9,1/9/2020
9392,13871,1,12/13/2019
9498,13871,3,12/23/2019
9557,13871,9,12/31/2019
9393,13872,1,12/13/2019
9399,13872,4,12/13/2019
9423,13872,1,12/16/2019
9480,13872,9,12/20/2019
9397,13873,2,12/13/2019
9452,13873,9,12/18/2019
9402,13874,2,12/16/2019
9456,13874,9,12/19/2019
9404,13875,1,12/16/2019
9427,13875,4,12/16/2019
9450,13875,1,12/18/2019
9518,13875,3,12/24/2019
9548,13875,9,12/30/2019
9409,13876,1,12/16/2019
9410,13876,4,12/16/2019
9469,13876,1,12/20/2019
9686,13876,4,1/13/2020
9687,13876,3,1/13/2020
9692,13876,9,1/13/2020
9411,13877,1,12/16/2019
9412,13877,4,12/16/2019
9424,13877,1,12/16/2019
9621,13877,3,1/8/2020
9970,13877,9,1/30/2020
9413,13878,2,12/16/2019
9449,13878,9,12/18/2019
9414,13879,1,12/13/2019
9415,13879,4,12/16/2019
9435,13879,1,12/17/2019
9555,13879,4,12/31/2019
9741,13879,1,1/15/2020
9742,13879,3,1/15/2020
9787,13879,9,1/16/2020
9416,13880,1,12/11/2019
9417,13880,9,12/16/2019
9418,13881,1,12/16/2019
9491,13881,4,12/23/2019
9590,13881,1,1/7/2020
9603,13881,3,1/7/2020
9606,13881,9,1/8/2020
9431,13882,1,12/17/2019
9451,13882,9,12/18/2019
9432,13883,1,12/17/2019
9556,13883,4,12/31/2019
9567,13883,3,1/2/2020
9585,13883,4,1/3/2020
9639,13883,9,1/9/2020
9640,13883,1,1/9/2020
9647,13883,9,1/9/2020
9440,13884,1,12/17/2019
9447,13884,4,12/18/2019
9465,13884,9,12/19/2019
9441,13885,1,12/17/2019
9448,13885,4,12/18/2019
9464,13885,9,12/19/2019
9442,13886,2,12/18/2019
9444,13886,9,12/18/2019
9445,13887,2,12/18/2019
9446,13887,1,12/18/2019
9454,13887,9,12/19/2019
9455,13888,1,12/17/2019
9477,13888,9,12/20/2019
9461,13889,1,12/18/2019
9525,13889,3,12/27/2019
9561,13889,9,1/2/2020
9467,13890,2,12/20/2019
9503,13890,9,12/23/2019
9474,13891,1,12/19/2019
9494,13891,9,12/23/2019
9475,13892,1,12/17/2019
9497,13892,3,12/23/2019
9499,13892,9,12/23/2019
9478,13893,1,12/20/2019
9479,13893,9,12/20/2019
9482,13894,1,12/20/2019
9483,13894,4,12/20/2019
9610,13894,1,1/8/2020
9650,13894,9,1/9/2020
9484,13895,1,12/20/2019
9589,13895,4,1/7/2020
9609,13895,1,1/8/2020
9644,13895,3,1/9/2020
9842,13895,9,1/22/2020
9485,13896,1,12/19/2019
9493,13896,4,12/23/2019
9693,13896,1,1/13/2020
9697,13896,3,1/13/2020
10053,13896,9,2/3/2020
9486,13897,1,12/19/2019
9492,13897,4,12/23/2019
9586,13897,9,1/3/2020
9488,13898,2,12/23/2019
9490,13898,9,12/23/2019
9501,13899,1,12/20/2019
9502,13899,4,12/23/2019
9594,13899,1,1/7/2020
9652,13899,3,1/9/2020
9821,13899,9,1/21/2020
9504,13900,1,12/23/2019
9505,13900,4,12/23/2019
9511,13900,1,12/24/2019
9516,13900,3,12/24/2019
9599,13900,9,1/7/2020
9510,13901,2,12/24/2019
9512,13901,9,12/24/2019
9521,13902,2,12/27/2019
9522,13902,9,12/27/2019
9523,13903,1,12/24/2019
9524,13903,4,12/27/2019
9591,13903,1,1/7/2020
9734,13903,4,1/14/2020
9797,13903,1,1/17/2020
10222,13903,9,2/11/2020
9526,13904,1,12/20/2019
9527,13904,4,12/27/2019
9646,13904,1,1/9/2020
9649,13904,3,1/9/2020
9661,13904,9,1/10/2020
9528,13905,1,12/27/2019
9531,13905,4,12/27/2019
9564,13905,3,1/2/2020
9570,13905,4,1/2/2020
9572,13905,9,1/3/2020
9533,13906,1,12/27/2019
9543,13906,3,12/30/2019
9549,13906,9,12/30/2019
9534,13907,2,12/30/2019
9671,13907,9,1/10/2020
9535,13908,2,12/30/2019
9547,13908,9,12/30/2019
9536,13909,2,12/30/2019
9563,13909,9,1/2/2020
9537,13910,1,12/30/2019
9538,13910,4,12/30/2019
9666,13910,1,1/10/2020
9690,13910,3,1/13/2020
9871,13910,9,1/24/2020
9539,13911,1,12/30/2019
9540,13911,4,12/30/2019
9727,13911,1,1/14/2020
9775,13911,4,1/16/2020
10005,13911,9,1/31/2020
9541,13912,2,12/30/2019
9544,13912,9,12/30/2019
9542,13913,1,12/27/2019
9588,13913,4,1/7/2020
9664,13913,3,1/10/2020
9745,13913,1,1/15/2020
9750,13913,9,1/15/2020
9566,13914,2,1/2/2020
9598,13914,9,1/7/2020
9568,13915,1,1/2/2020
9587,13915,3,1/3/2020
9596,13915,9,1/7/2020
9569,13916,1,12/31/2019
9581,13916,3,1/3/2020
9597,13916,9,1/7/2020
9574,13917,1,12/31/2019
9575,13917,9,1/3/2020
9576,13918,2,1/3/2020
9720,13918,9,1/14/2020
9577,13921,2,1/3/2020
9578,13921,9,1/3/2020
9579,13922,2,1/3/2020
9695,13922,9,1/13/2020
9602,13923,1,1/3/2020
9637,13923,9,1/9/2020
9604,13924,1,1/2/2020
9605,13924,4,1/7/2020
9701,13924,1,1/13/2020
9710,13924,3,1/14/2020
9711,13924,4,1/14/2020
9743,13924,3,1/15/2020
9783,13924,9,1/16/2020
9607,13925,1,1/8/2020
9608,13925,4,1/8/2020
9623,13925,1,1/8/2020
9624,13925,9,1/8/2020
9611,13926,1,1/3/2020
9612,13926,4,1/8/2020
9613,13926,1,1/8/2020
9614,13926,9,1/8/2020
9616,13927,1,12/17/2019
9617,13927,3,1/8/2020
9778,13927,4,1/16/2020
9863,13927,1,1/23/2020
9881,13927,9,1/24/2020
9618,13928,1,1/8/2020
9641,13928,4,1/9/2020
9648,13928,1,1/9/2020
9749,13928,4,1/15/2020
9914,13928,1,1/27/2020
10287,13928,3,2/13/2020
10342,13928,9,2/17/2020
9619,13929,1,1/3/2020
9620,13929,4,1/8/2020
9703,13929,1,1/14/2020
9850,13929,3,1/22/2020
10059,13929,9,2/4/2020
9622,13930,1,1/8/2020
9625,13930,9,1/8/2020
9626,13931,1,1/8/2020
9638,13931,4,1/9/2020
9689,13931,1,1/13/2020
9694,13931,3,1/13/2020
9833,13931,9,1/21/2020
9627,13932,2,1/9/2020
9722,13932,9,1/14/2020
9628,13933,2,1/9/2020
9723,13933,9,1/14/2020
9629,13934,2,1/9/2020
9724,13934,9,1/14/2020
9630,13935,2,1/9/2020
9725,13935,9,1/14/2020
9631,13936,2,1/9/2020
9726,13936,9,1/14/2020
9632,13937,2,1/9/2020
9728,13937,9,1/14/2020
9633,13938,2,1/9/2020
9756,13938,9,1/15/2020
9634,13939,2,1/9/2020
9729,13939,9,1/14/2020
9635,13940,2,1/9/2020
9636,13940,9,1/9/2020
9642,13941,1,1/7/2020
9643,13941,4,1/9/2020
9717,13941,1,1/14/2020
9721,13941,9,1/14/2020
9645,13942,1,1/8/2020
9665,13942,4,1/10/2020
9705,13942,1,1/14/2020
9712,13942,3,1/14/2020
9762,13942,4,1/15/2020
10314,13942,1,2/14/2020
10319,13942,9,2/14/2020
9654,13943,2,1/9/2020
9655,13943,9,1/9/2020
9656,13944,1,1/9/2020
10004,13944,9,1/31/2020
9658,13945,1,1/10/2020
9662,13945,2,1/10/2020
9669,13945,9,1/10/2020
9659,13946,2,1/10/2020
9730,13946,9,1/14/2020
9660,13947,2,1/10/2020
9757,13947,9,1/15/2020
9670,13948,2,1/10/2020
9758,13948,9,1/15/2020
9673,13949,2,1/10/2020
10023,13949,9,1/31/2020
9674,13950,1,1/10/2020
9675,13950,4,1/10/2020
9718,13950,1,1/14/2020
9719,13950,9,1/14/2020
9676,13951,2,1/10/2020
9680,13951,9,1/10/2020
9677,13952,2,1/10/2020
9679,13952,9,1/10/2020
9683,13953,2,1/10/2020
9759,13953,9,1/15/2020
9684,13954,2,1/10/2020
9760,13954,9,1/15/2020
9685,13955,1,1/10/2020
9688,13955,4,1/13/2020
9704,13955,1,1/14/2020
9731,13955,3,1/14/2020
9771,13955,1,1/15/2020
9785,13955,3,1/16/2020
9864,13955,9,1/23/2020
9698,13956,2,1/13/2020
9735,13956,9,1/14/2020
9702,13957,2,1/13/2020
9737,13957,9,1/15/2020
9707,13958,2,1/14/2020
9761,13958,9,1/15/2020
9708,13959,1,1/13/2020
9713,13959,4,1/14/2020
9786,13959,1,1/16/2020
9859,13959,3,1/23/2020
10064,13959,9,2/4/2020
9714,13960,1,1/14/2020
9715,13960,9,1/14/2020
9716,13961,2,1/14/2020
9763,13961,9,1/15/2020
9732,13962,2,1/14/2020
9776,13962,9,1/16/2020
9733,13963,2,1/14/2020
9777,13963,9,1/16/2020
9736,13964,2,1/14/2020
9765,13964,9,1/15/2020
9738,13965,1,1/15/2020
9739,13965,4,1/15/2020
9841,13965,9,1/22/2020
9744,13966,2,1/15/2020
9767,13966,9,1/15/2020
9746,13967,1,1/14/2020
9753,13967,9,1/15/2020
9747,13968,2,1/15/2020
9788,13968,9,1/17/2020
9748,13969,2,1/15/2020
9768,13969,9,1/15/2020
9751,13970,1,1/15/2020
9752,13970,4,1/15/2020
9782,13970,9,1/16/2020
9754,13971,1,1/15/2020
9755,13971,4,1/15/2020
9819,13971,1,1/20/2020
9820,13971,4,1/20/2020
9949,13971,9,1/29/2020
9764,13972,1,1/13/2020
9989,13972,3,1/31/2020
10056,13972,9,2/4/2020
9766,13973,1,1/13/2020
9990,13973,3,1/31/2020
10057,13973,9,2/4/2020
9769,13974,1,1/15/2020
9770,13974,4,1/15/2020
11110,13974,9,4/9/2020
9772,13975,1,1/15/2020
9773,13975,4,1/15/2020
9849,13975,9,1/22/2020
9774,13976,1,1/14/2020
10163,13976,4,2/7/2020
10198,13976,9,2/10/2020
9781,13977,1,1/16/2020
9790,13977,9,1/17/2020
9784,13978,1,1/15/2020
10199,13978,3,2/10/2020
10344,13978,4,2/17/2020
10437,13978,1,2/21/2020
10582,13978,3,3/3/2020
10594,13978,1,3/4/2020
10595,13978,3,3/4/2020
10596,13978,9,3/4/2020
9793,13979,2,1/17/2020
9794,13979,9,1/17/2020
9795,13980,2,1/17/2020
9808,13980,9,1/20/2020
9798,13981,1,1/17/2020
9860,13981,3,1/23/2020
10097,13981,9,2/5/2020
9799,13982,2,1/17/2020
9804,13982,9,1/17/2020
9800,13983,2,1/17/2020
9803,13983,9,1/17/2020
9802,13984,1,1/17/2020
9806,13984,4,1/17/2020
9923,13984,1,1/28/2020
9939,13984,9,1/29/2020
9805,13985,1,1/17/2020
9807,13985,4,1/17/2020
9875,13985,1,1/24/2020
10063,13985,3,2/4/2020
10257,13985,9,2/12/2020
9809,13986,2,1/20/2020
9810,13986,9,1/20/2020
9811,13987,1,1/10/2020
9812,13987,4,1/20/2020
9834,13987,9,1/21/2020
9813,13988,1,1/16/2020
9814,13988,4,1/20/2020
10736,13988,1,3/12/2020
10746,13988,9,3/12/2020
9815,13989,1,1/20/2020
9816,13989,9,1/20/2020
9817,13990,1,1/20/2020
9818,13990,4,1/20/2020
10212,13990,9,2/11/2020
9822,13991,1,1/21/2020
9823,13991,4,1/21/2020
9840,13991,1,1/22/2020
10025,13991,4,2/3/2020
10266,13991,9,2/13/2020
9824,13992,1,1/21/2020
9837,13992,4,1/22/2020
9847,13992,1,1/22/2020
9848,13992,3,1/22/2020
9890,13992,9,1/27/2020
9825,13993,2,1/21/2020
9826,13993,9,1/21/2020
9827,13994,2,1/13/2020
9828,13995,2,1/13/2020
9829,13996,1,1/21/2020
10026,13996,4,2/3/2020
10041,13996,9,2/3/2020
9830,13997,2,1/21/2020
9832,13997,9,1/21/2020
9835,13998,2,1/21/2020
9836,13998,9,1/21/2020
9838,13999,1,1/21/2020
9839,13999,4,1/22/2020
9851,13999,9,1/22/2020
9852,13999,3,1/22/2020
9870,13999,9,1/24/2020
9843,14000,1,1/21/2020
9862,14000,3,1/23/2020
9928,14000,9,1/28/2020
9844,14001,1,1/22/2020
9876,14001,9,1/24/2020
9845,14002,1,1/22/2020
9846,14002,4,1/22/2020
10081,14002,9,2/5/2020
9853,14003,2,1/23/2020
9854,14003,9,1/23/2020
9855,14004,2,1/23/2020
9856,14004,9,1/23/2020
9857,14005,1,1/22/2020
9858,14005,3,1/23/2020
9861,14005,4,1/23/2020
9869,14005,9,1/23/2020
9865,14006,2,1/23/2020
10556,14006,9,2/28/2020
9866,14007,2,1/23/2020
9867,14007,9,1/23/2020
9868,14008,2,1/23/2020
9892,14008,9,1/27/2020
9872,14009,1,1/23/2020
9879,14009,9,1/24/2020
9873,14010,1,1/23/2020
9916,14010,9,1/27/2020
9874,14011,1,1/23/2020
9979,14011,4,1/30/2020
10474,14011,9,2/24/2020
9877,14012,1,1/22/2020
9878,14012,9,1/24/2020
9880,14013,1,1/24/2020
9985,14013,9,1/30/2020
9882,14014,1,1/24/2020
9896,14014,4,1/27/2020
9965,14014,3,1/30/2020
9987,14014,9,1/31/2020
9883,14018,1,1/24/2020
9897,14018,4,1/27/2020
9966,14018,3,1/30/2020
9988,14018,9,1/31/2020
9884,14019,2,1/27/2020
9912,14019,9,1/27/2020
9885,14020,2,1/27/2020
9909,14020,9,1/27/2020
9886,14023,2,1/27/2020
9947,14023,9,1/29/2020
9887,14024,2,1/27/2020
9908,14024,9,1/27/2020
9888,14025,2,1/27/2020
9899,14025,9,1/27/2020
9889,14026,2,1/27/2020
9898,14026,9,1/27/2020
9891,14027,2,1/27/2020
9893,14027,9,1/27/2020
9894,14028,1,1/24/2020
9895,14028,4,1/27/2020
9907,14028,9,1/27/2020
9900,14029,1,1/20/2020
9903,14029,4,1/27/2020
10066,14029,1,2/4/2020
10316,14029,3,2/14/2020
10384,14029,9,2/19/2020
9901,14030,1,1/27/2020
10203,14030,9,2/10/2020
9902,14032,1,1/20/2020
9904,14032,4,1/27/2020
9919,14032,1,1/28/2020
10317,14032,3,2/14/2020
10385,14032,9,2/19/2020
9905,14033,1,1/27/2020
9906,14033,4,1/27/2020
9943,14033,9,1/29/2020
9910,14034,1,1/24/2020
9911,14034,4,1/27/2020
9967,14034,3,1/30/2020
9984,14034,9,1/30/2020
9913,14035,1,1/27/2020
9931,14035,9,1/28/2020
9915,14036,1,1/23/2020
10429,14036,3,2/21/2020
10766,14036,9,3/13/2020
9921,14037,1,1/23/2020
9922,14037,4,1/28/2020
10006,14037,9,1/31/2020
9924,14038,1,1/28/2020
9925,14038,4,1/28/2020
9968,14038,1,1/30/2020
9991,14038,9,1/31/2020
9926,14039,2,1/28/2020
9953,14039,9,1/29/2020
9927,14040,2,1/28/2020
9946,14040,9,1/29/2020
9932,14041,1,1/24/2020
10339,14041,3,2/17/2020
10441,14041,9,2/21/2020
9933,14042,1,1/27/2020
9934,14042,9,1/29/2020
9935,14043,1,1/28/2020
9936,14043,4,1/29/2020
9993,14043,1,1/31/2020
10062,14043,3,2/4/2020
10272,14043,9,2/13/2020
9937,14044,1,1/27/2020
9938,14044,4,1/29/2020
10024,14044,3,2/3/2020
10383,14044,9,2/19/2020
9940,14045,1,1/28/2020
9941,14045,4,1/29/2020
9992,14045,1,1/31/2020
10007,14045,4,1/31/2020
10126,14045,1,2/6/2020
10426,14045,4,2/21/2020
11062,14045,9,4/6/2020
9942,14046,1,1/24/2020
10065,14046,3,2/4/2020
10111,14046,9,2/5/2020
9944,14047,1,1/28/2020
9964,14047,3,1/29/2020
9986,14047,9,1/30/2020
9945,14048,1,1/27/2020
10632,14048,9,3/5/2020
9948,14049,1,1/28/2020
10375,14049,3,2/18/2020
10382,14049,9,2/19/2020
9950,14050,1,1/29/2020
9955,14050,4,1/29/2020
10013,14050,1,1/31/2020
10030,14050,9,2/3/2020
9951,14051,1,1/29/2020
9961,14051,9,1/29/2020
9952,14052,1,1/29/2020
9954,14052,4,1/29/2020
9994,14052,1,1/31/2020
10085,14052,3,2/5/2020
10112,14052,9,2/5/2020
9956,14053,2,1/29/2020
10132,14053,9,2/6/2020
9957,14054,2,1/29/2020
9962,14054,9,1/29/2020
9958,14055,2,1/29/2020
9960,14055,9,1/29/2020
9959,14056,2,1/29/2020
9963,14056,9,1/29/2020
9969,14057,1,1/29/2020
10027,14057,9,2/3/2020
9971,14058,1,1/29/2020
9972,14058,4,1/30/2020
9995,14058,1,1/31/2020
10012,14058,9,1/31/2020
9973,14059,1,1/28/2020
9977,14059,4,1/30/2020
10304,14059,1,2/14/2020
10315,14059,9,2/14/2020
9974,14060,1,1/28/2020
9978,14060,4,1/30/2020
10305,14060,1,2/14/2020
10313,14060,9,2/14/2020
9975,14061,1,1/29/2020
10021,14061,9,1/31/2020
9976,14062,1,1/27/2020
10341,14062,3,2/17/2020
10507,14062,9,2/25/2020
9980,14063,1,1/29/2020
10001,14063,4,1/31/2020
10050,14063,1,2/3/2020
10087,14063,3,2/5/2020
10115,14063,9,2/6/2020
9981,14064,1,1/27/2020
9999,14064,4,1/31/2020
10075,14064,1,2/4/2020
10084,14064,3,2/5/2020
10116,14064,1,2/6/2020
10141,14064,9,2/6/2020
9982,14065,1,1/30/2020
10002,14065,4,1/31/2020
10076,14065,1,2/4/2020
10086,14065,3,2/5/2020
10129,14065,9,2/6/2020
9983,14066,1,1/30/2020
9997,14066,4,1/31/2020
10049,14066,1,2/3/2020
10167,14066,3,2/7/2020
10202,14066,9,2/10/2020
9996,14067,1,1/30/2020
9998,14067,4,1/31/2020
10600,14067,3,3/4/2020
10873,14067,4,3/19/2020
11003,14067,9,3/31/2020
10000,14068,2,1/31/2020
10095,14068,9,2/5/2020
10003,14069,2,1/31/2020
10022,14069,9,1/31/2020
10008,14070,2,1/31/2020
10020,14070,9,1/31/2020
10009,14071,2,1/31/2020
10019,14071,9,1/31/2020
10010,14072,2,1/31/2020
10017,14072,9,1/31/2020
10011,14073,2,1/31/2020
10016,14073,9,1/31/2020
10014,14074,2,1/31/2020
10074,14074,9,2/4/2020
10015,14075,2,1/31/2020
10099,14075,9,2/5/2020
10018,14076,1,1/30/2020
10070,14076,3,2/4/2020
10234,14076,1,2/12/2020
10308,14076,9,2/14/2020
10028,14077,1,1/31/2020
10029,14077,4,2/3/2020
10337,14077,9,2/17/2020
10031,14078,1,1/31/2020
10032,14078,4,2/3/2020
10069,14078,1,2/4/2020
10071,14078,3,2/4/2020
10808,14078,9,3/16/2020
10033,14079,1,1/30/2020
10034,14079,4,2/3/2020
10077,14079,1,2/4/2020
10169,14079,3,2/7/2020
10201,14079,9,2/10/2020
10035,14080,1,1/31/2020
10036,14080,4,2/3/2020
10048,14080,1,2/3/2020
10088,14080,3,2/5/2020
10142,14080,9,2/6/2020
10037,14081,1,2/3/2020
10038,14081,4,2/3/2020
10047,14081,1,2/3/2020
10247,14081,3,2/12/2020
10472,14081,9,2/24/2020
10039,14082,1,1/31/2020
10040,14082,4,2/3/2020
11184,14082,3,4/15/2020
11186,14082,4,4/15/2020
11190,14082,9,4/15/2020
10042,14083,1,2/3/2020
10043,14083,4,2/3/2020
10267,14083,1,2/13/2020
10320,14083,3,2/14/2020
10376,14083,1,2/18/2020
10401,14083,9,2/19/2020
10044,14084,1,2/3/2020
10058,14084,4,2/4/2020
10205,14084,1,2/11/2020
10377,14084,3,2/18/2020
10811,14084,9,3/17/2020
10045,14085,1,2/3/2020
10089,14085,3,2/5/2020
10145,14085,9,2/6/2020
10046,14086,1,2/3/2020
10359,14086,3,2/18/2020
10544,14086,9,2/27/2020
10051,14087,2,2/3/2020
10100,14087,9,2/5/2020
10052,14088,2,2/3/2020
10102,14088,9,2/5/2020
10054,14089,1,2/3/2020
10143,14089,3,2/6/2020
10175,14089,9,2/7/2020
10055,14090,1,2/3/2020
10144,14090,3,2/6/2020
10176,14090,9,2/7/2020
10060,14091,1,1/31/2020
10061,14091,4,2/4/2020
10372,14091,1,2/18/2020
10393,14091,3,2/19/2020
10909,14091,4,3/22/2020
11087,14091,9,4/8/2020
10067,14092,2,2/4/2020
10103,14092,9,2/5/2020
10068,14093,2,2/4/2020
10104,14093,9,2/5/2020
10073,14094,2,2/4/2020
10105,14094,9,2/5/2020
10078,14095,2,2/4/2020
10106,14095,9,2/5/2020
10079,14096,2,2/4/2020
10080,14096,9,2/4/2020
10082,14097,1,2/4/2020
10083,14097,9,2/5/2020
10090,14098,2,2/5/2020
10107,14098,9,2/5/2020
10091,14099,1,2/4/2020
10237,14099,3,2/12/2020
10312,14099,9,2/14/2020
10092,14100,2,2/5/2020
10109,14100,9,2/5/2020
10093,14101,1,2/4/2020
10094,14101,4,2/5/2020
10096,14101,1,2/5/2020
10206,14101,3,2/11/2020
10239,14101,9,2/12/2020
10098,14102,1,2/5/2020
10101,14102,4,2/5/2020
10438,14102,9,2/21/2020
10108,14103,1,2/5/2020
10110,14103,4,2/5/2020
10162,14103,1,2/7/2020
10225,14103,3,2/11/2020
10242,14103,9,2/12/2020
10113,14104,1,2/6/2020
10114,14104,9,2/6/2020
10117,14105,1,2/4/2020
10223,14105,9,2/11/2020
10118,14106,1,2/4/2020
10119,14106,9,2/6/2020
10120,14107,1,2/3/2020
10172,14107,3,2/7/2020
10217,14107,9,2/11/2020
10121,14108,1,1/30/2020
10174,14108,3,2/7/2020
10204,14108,9,2/10/2020
10122,14109,1,2/6/2020
10124,14109,4,2/6/2020
10161,14109,1,2/7/2020
10224,14109,3,2/11/2020
10241,14109,9,2/12/2020
10123,14110,1,2/5/2020
10149,14110,4,2/7/2020
10274,14110,9,2/13/2020
10125,14111,1,2/6/2020
10246,14111,3,2/12/2020
10471,14111,9,2/24/2020
10127,14112,1,2/5/2020
10128,14112,4,2/6/2020
10168,14112,1,2/7/2020
10233,14112,9,2/12/2020
10130,14113,2,2/6/2020
10131,14113,9,2/6/2020
10133,14114,2,2/6/2020
10138,14114,9,2/6/2020
10134,14115,1,2/4/2020
10135,14115,4,2/6/2020
11009,14115,1,4/1/2020
11013,14115,9,4/1/2020
10136,14116,1,2/6/2020
10137,14116,4,2/6/2020
10407,14116,9,2/20/2020
10139,14117,2,2/6/2020
10140,14117,9,2/6/2020
10146,14118,1,2/5/2020
10147,14118,4,2/6/2020
10469,14118,9,2/24/2020
10148,14119,1,1/29/2020
10166,14119,4,2/7/2020
10292,14119,9,2/13/2020
10364,14119,1,2/18/2020
10597,14119,3,3/4/2020
10635,14119,9,3/5/2020
10150,14120,1,2/6/2020
10151,14120,4,2/7/2020
10915,14120,1,3/23/2020
10918,14120,4,3/23/2020
10938,14120,9,3/24/2020
10152,14121,2,2/7/2020
10157,14121,9,2/7/2020
10153,14122,1,2/6/2020
10155,14122,4,2/7/2020
10164,14122,1,2/7/2020
10213,14122,4,2/11/2020
10641,14122,1,3/6/2020
10653,14122,9,3/6/2020
10154,14123,2,2/7/2020
10216,14123,9,2/11/2020
10156,14124,1,2/6/2020
10160,14124,4,2/7/2020
10173,14124,1,2/7/2020
10227,14124,9,2/11/2020
10158,14125,1,2/6/2020
10159,14125,4,2/7/2020
10177,14125,1,2/7/2020
10232,14125,3,2/12/2020
10256,14125,9,2/12/2020
10165,14126,1,2/6/2020
10380,14126,3,2/18/2020
11000,14126,9,3/31/2020
10170,14127,1,2/7/2020
10171,14127,4,2/7/2020
10435,14127,9,2/21/2020
10178,14128,1,2/7/2020
10179,14128,4,2/7/2020
10271,14128,3,2/13/2020
10291,14128,9,2/13/2020
10180,14129,1,2/7/2020
10181,14129,4,2/7/2020
10184,14129,1,2/10/2020
10211,14129,3,2/11/2020
10240,14129,9,2/12/2020
10182,14130,1,2/7/2020
10183,14130,4,2/7/2020
10293,14130,1,2/13/2020
10434,14130,3,2/21/2020
10470,14130,9,2/24/2020
10185,14131,2,2/10/2020
10186,14131,9,2/10/2020
10187,14132,2,2/10/2020
10188,14132,9,2/10/2020
10189,14133,1,2/7/2020
10235,14133,3,2/12/2020
10279,14133,4,2/13/2020
10827,14133,1,3/17/2020
10848,14133,9,3/18/2020
10190,14135,1,2/7/2020
10236,14135,3,2/12/2020
10280,14135,4,2/13/2020
10828,14135,1,3/17/2020
10849,14135,9,3/18/2020
10191,14136,1,2/10/2020
10192,14136,4,2/10/2020
10436,14136,1,2/21/2020
10473,14136,3,2/24/2020
10953,14136,9,3/26/2020
10193,14137,1,2/7/2020
10194,14137,9,2/10/2020
10195,14138,1,2/7/2020
10196,14138,4,2/10/2020
10381,14138,3,2/18/2020
10743,14138,9,3/12/2020
10197,14139,1,2/10/2020
10226,14139,4,2/11/2020
10281,14139,1,2/13/2020
10356,14139,3,2/18/2020
10402,14139,9,2/19/2020
10200,14140,1,2/10/2020
10243,14140,3,2/12/2020
10318,14140,9,2/14/2020
10207,14141,2,2/11/2020
10208,14141,9,2/11/2020
10209,14142,2,2/11/2020
10210,14142,9,2/11/2020
10214,14143,1,2/11/2020
10215,14143,4,2/11/2020
10678,14143,9,3/9/2020
10218,14144,1,2/10/2020
10219,14144,4,2/11/2020
10255,14144,1,2/12/2020
10269,14144,9,2/13/2020
10220,14145,1,2/11/2020
10221,14145,4,2/11/2020
10254,14145,1,2/12/2020
10270,14145,9,2/13/2020
10228,14146,1,2/12/2020
10273,14146,4,2/13/2020
10300,14146,1,2/14/2020
10343,14146,9,2/17/2020
10345,14146,1,2/17/2020
10346,14146,9,2/17/2020
10229,14147,1,2/10/2020
10238,14147,3,2/12/2020
10338,14147,9,2/17/2020
10230,14148,1,2/11/2020
10253,14148,4,2/12/2020
10268,14148,1,2/13/2020
10644,14148,3,3/6/2020
10694,14148,9,3/9/2020
10231,14149,1,2/11/2020
10294,14149,9,2/13/2020
10244,14150,1,2/12/2020
10245,14150,4,2/12/2020
10261,14150,9,2/13/2020
10248,14151,2,2/12/2020
10249,14151,9,2/12/2020
10250,14152,2,2/12/2020
10276,14152,9,2/13/2020
10251,14153,1,2/12/2020
10252,14153,4,2/12/2020
10479,14153,9,2/25/2020
10258,14154,1,2/12/2020
10285,14154,4,2/13/2020
10286,14154,3,2/13/2020
10562,14154,9,2/28/2020
10259,14155,1,2/12/2020
10295,14155,9,2/13/2020
10260,14156,1,2/12/2020
10264,14156,4,2/13/2020
10282,14156,9,2/13/2020
10262,14158,1,2/12/2020
10263,14158,4,2/13/2020
10340,14158,1,2/17/2020
10355,14158,9,2/18/2020
10265,14159,1,2/13/2020
10363,14159,3,2/18/2020
10549,14159,9,2/27/2020
10275,14160,1,2/13/2020
10288,14160,4,2/13/2020
10357,14160,1,2/18/2020
10358,14160,3,2/18/2020
10403,14160,9,2/19/2020
10277,14161,1,2/13/2020
10278,14161,4,2/13/2020
10601,14161,1,3/4/2020
10656,14161,3,3/6/2020
10701,14161,9,3/10/2020
10283,14162,2,2/13/2020
10284,14162,9,2/13/2020
10289,14163,1,2/13/2020
10290,14163,4,2/13/2020
10722,14163,9,3/11/2020
